65.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
66.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
67.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
68.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
69.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
70.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
71.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
72.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
73.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
74.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
75.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
76.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
77.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
78.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
79.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
80.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
81.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
82.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
83.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
84.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
85.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
86.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
87.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
88.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
89.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
90.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
91.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
92.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
93.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
94.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
95.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
96.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
97.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
98.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
99.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
100.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
101.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
102.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
103.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
104.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
105.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
106.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
107.00 ; 28.08 ; -45.89 ; -26.39 ; 21.08
108.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
109.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
110.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
111.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
112.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
113.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
114.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
115.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
116.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
117.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
118.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
119.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
120.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
121.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
122.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
123.00 ; 28.21 ; -46.02 ; -26.39 ; 19.96
124.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
125.00 ; 28.08 ; -46.02 ; -26.26 ; 19.96
126.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
127.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
128.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
129.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
130.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
131.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
132.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
133.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
134.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
135.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
136.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
137.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
138.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
139.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
140.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
141.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
142.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
143.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
144.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
145.00 ; 28.21 ; -45.89 ; -26.39 ; 21.08
146.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
147.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
148.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
149.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
150.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
151.00 ; 28.21 ; -45.89 ; -26.39 ; 19.96
152.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
153.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
154.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
155.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
156.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
157.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
158.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
159.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
160.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
161.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
162.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
163.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
164.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
165.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
166.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
167.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
168.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
169.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
170.00 ; 28.21 ; -46.02 ; -26.39 ; 21.08
171.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
172.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
173.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
174.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
175.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
176.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
177.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
178.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
179.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
180.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
181.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
182.00 ; 28.21 ; -46.02 ; -26.26 ; 19.96
183.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
184.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
185.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
186.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
187.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
188.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
189.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
190.00 ; 28.21 ; -45.89 ; -26.26 ; 21.08
191.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
192.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
193.00 ; 28.21 ; -45.89 ; -26.26 ; 19.96
194.00 ; 28.21 ; -46.02 ; -26.26 ; 21.08
