frame_idx,state,path_id,path_index,path_s,match_distance_px,angle_error_deg,signed_angle_error_deg
893,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
894,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
895,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
896,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
897,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
898,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
899,tracking,1,187,187.736,10.78488027,14.22562165,-14.22562165
900,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
901,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
902,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
903,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
904,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
905,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
906,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
907,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
908,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
909,tracking,1,228,236.7625,7.754055111,11.65968135,11.65968135
910,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
911,tracking,1,256,262.3342,3.368682667,0.95991337,0.95991337
912,tracking,1,256,262.3342,3.368682667,0.95991337,0.95991337
913,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
914,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
915,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
916,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
917,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
918,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
919,tracking,1,256,262.3342,5.051571425,2.869945952,2.869945952
920,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
921,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
922,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
923,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
924,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
925,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
926,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
927,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
928,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
929,tracking,1,256,262.3342,5.051571425,2.875594912,2.875594912
930,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
931,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
932,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
933,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
934,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
935,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
936,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
937,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
938,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
939,tracking,1,257,263.1351,8.612055581,11.30499231,11.30499231
940,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
941,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
942,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
943,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
944,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
945,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
946,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
947,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
948,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
949,tracking,1,310,300.9255,9.986499707,6.42906782,6.42906782
950,tracking,1,385,348.4668,9.610130079,1.603170937,1.603170937
951,tracking,1,385,348.4668,9.610130079,1.603170937,1.603170937
952,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
953,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
954,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
955,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
956,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
957,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
958,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
959,tracking,1,385,348.4668,9.610130079,1.534922265,1.534922265
960,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
961,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
962,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
963,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
964,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
965,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
966,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
967,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
968,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
969,tracking,1,445,395.3189,9.069638172,0.070313096,0.070313096
970,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
971,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
972,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
973,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
974,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
975,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
976,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
977,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
978,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
979,tracking,1,509,441.9144,8.988880584,2.028278263,2.028278263
980,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
981,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
982,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
983,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
984,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
985,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
986,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
987,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
988,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
989,tracking,1,610,498.988,13.18728217,6.20588179,6.20588179
990,tracking,1,706,549.2988,8.759965238,0.2538931,0.2538931
991,tracking,1,709,551.4997,9.216225714,1.729825768,1.729825768
992,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
993,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
994,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
995,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
996,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
997,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
998,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
999,tracking,1,709,551.4997,9.216225714,1.831909331,1.831909331
1000,tracking,1,787,608.4448,1.737468724,4.312097036,-4.312097036
1001,tracking,1,787,608.4448,1.737468724,4.312097036,-4.312097036
1002,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1003,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1004,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1005,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1006,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1007,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1008,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1009,tracking,1,790,610.6595,2.063471292,3.75707137,-3.75707137
1010,tracking,1,883,661.5441,5.343155373,6.219625584,-6.219625584
1011,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1012,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1013,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1014,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1015,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1016,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1017,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1018,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1019,tracking,1,885,663.087,4.96052907,5.580692758,-5.580692758
1020,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1021,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1022,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1023,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1024,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1025,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1026,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1027,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1028,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1029,tracking,1,929,684.347,7.728983261,31.7422993,31.7422993
1030,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1031,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1032,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1033,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1034,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1035,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1036,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1037,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1038,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1039,tracking,1,1025,738.1348,2.013778828,35.25975305,-35.25975305
1040,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1041,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1042,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1043,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1044,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1045,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1046,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1047,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1048,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1049,tracking,1,1025,738.1348,1.596247948,28.15942219,-28.15942219
1050,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1051,tracking,1,1066,762.1717,1.759677729,6.610918207,-6.610918207
1052,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1053,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1054,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1055,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1056,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1057,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1058,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1059,tracking,1,1066,762.1717,1.759677729,6.494378971,-6.494378971
1060,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1061,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1062,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1063,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1064,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1065,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1066,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1067,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1068,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1069,tracking,1,1087,771.2628,0.28691086,8.561510492,8.561510492
1070,tracking,1,1112,786.9287,0.905591813,3.049487493,-3.049487493
1071,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1072,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1073,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1074,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1075,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1076,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1077,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1078,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1079,tracking,1,1112,786.9287,0.905591813,2.915345845,-2.915345845
1080,tracking,1,1143,806.0728,2.074003293,3.105731215,-3.105731215
1081,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1082,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1083,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1084,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1085,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1086,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1087,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1088,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1089,tracking,1,1144,806.6959,1.631732075,2.314801583,-2.314801583
1090,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1091,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1092,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1093,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1094,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1095,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1096,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1097,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1098,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1099,tracking,1,1176,827.5913,5.847080326,2.377650051,-2.377650051
1100,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1101,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1102,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1103,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1104,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1105,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1106,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1107,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1108,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1109,tracking,1,1188,836.2213,7.242264192,3.597852592,3.597852592
1110,tracking,1,1208,852.3121,7.741659801,4.581965565,-4.581965565
1111,tracking,1,1208,852.3121,7.741659801,4.581965565,-4.581965565
1112,tracking,1,1208,852.3121,7.741659801,4.581965565,-4.581965565
1113,tracking,1,1208,852.3121,8.711351654,7.362708411,-7.362708411
1114,tracking,1,1208,852.3121,8.711351654,7.362708411,-7.362708411
1115,tracking,1,1208,852.3121,8.711351654,7.362708411,-7.362708411
1116,tracking,1,1208,852.3121,8.711351654,7.362708411,-7.362708411
1117,tracking,1,1208,852.3121,8.711351654,7.362708411,-7.362708411
1118,tracking,1,1208,852.3121,8.711351654,7.362708411,-7.362708411
1119,tracking,1,1208,852.3121,8.711351654,7.362708411,-7.362708411
1120,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1121,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1122,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1123,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1124,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1125,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1126,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1127,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1128,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1129,tracking,1,1227,867.4637,3.413666851,4.104520546,-4.104520546
1130,tracking,1,1227,867.4637,4.390907941,5.477271435,-5.477271435
1131,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1132,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1133,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1134,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1135,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1136,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1137,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1138,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1139,tracking,1,1227,867.4637,4.390907941,5.156124562,-5.156124562
1140,tracking,1,1250,886.4072,7.256873754,2.880060581,-2.880060581
1141,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1142,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1143,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1144,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1145,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1146,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1147,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1148,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1149,tracking,1,1251,887.2578,7.453919345,3.57392628,-3.57392628
1150,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1151,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1152,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1153,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1154,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1155,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1156,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1157,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1158,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1159,tracking,1,1267,901.2929,7.462104661,3.282098858,-3.282098858
1160,tracking,1,1277,910.5452,7.39862588,5.0808196,-5.0808196
1161,tracking,1,1277,910.5452,7.39862588,4.881992398,-4.881992398
1162,tracking,1,1277,910.5452,7.39862588,5.0808196,-5.0808196
1163,tracking,1,1276,909.601,7.523448544,5.322412366,-5.322412366
1164,tracking,1,1276,909.601,7.523448544,5.322412366,-5.322412366
1165,tracking,1,1276,909.601,7.523448544,5.322412366,-5.322412366
1166,tracking,1,1276,909.601,7.523448544,5.322412366,-5.322412366
1167,tracking,1,1276,909.601,7.523448544,5.322412366,-5.322412366
1168,tracking,1,1276,909.601,7.523448544,5.322412366,-5.322412366
1169,tracking,1,1276,909.601,7.523448544,5.322412366,-5.322412366
1170,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1171,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1172,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1173,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1174,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1175,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1176,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1177,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1178,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1179,tracking,1,1287,920.2433,6.389037089,1.381133999,-1.381133999
1180,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1181,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1182,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1183,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1184,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1185,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1186,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1187,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1188,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1189,tracking,1,1287,920.2433,6.389037089,1.833931535,-1.833931535
1190,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1191,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1192,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1193,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1194,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1195,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1196,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1197,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1198,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1199,tracking,1,1273,906.7944,6.901481049,3.687477721,-3.687477721
1200,retracting,1,1225,865.8579,4.768184892,,
1201,retracting,1,1224,865.0566,3.779463807,,
1202,retracting,1,1225,865.8579,4.768184892,,
1203,retracting,1,1225,865.8579,4.768184892,,
1204,retracting,1,1225,865.8579,4.768184892,,
1205,retracting,1,1225,865.8579,4.768184892,,
1206,retracting,1,1225,865.8579,4.768184892,,
1207,retracting,1,1225,865.8579,4.768184892,,
1208,retracting,1,1225,865.8579,4.768184892,,
1209,retracting,1,1225,865.8579,4.768184892,,
1210,retracting,1,1147,808.5719,2.028306624,,
1211,retracting,1,1147,808.5719,2.028306624,,
1212,retracting,1,1147,808.5719,2.028306624,,
1213,retracting,1,1147,808.5719,2.028306624,,
1214,retracting,1,1147,808.5719,2.028306624,,
1215,retracting,1,1147,808.5719,2.028306624,,
1216,retracting,1,1147,808.5719,2.028306624,,
1217,retracting,1,1147,808.5719,2.028306624,,
1218,retracting,1,1147,808.5719,2.028306624,,
1219,retracting,1,1147,808.5719,2.028306624,,
1220,retracting,1,1099,778.6543,0.247962914,,
1221,retracting,1,1099,778.6543,0.247962914,,
1222,retracting,1,1099,778.6543,0.247962914,,
1223,retracting,1,1099,778.6543,0.247962914,,
1224,retracting,1,1099,778.6543,0.247962914,,
1225,retracting,1,1099,778.6543,0.247962914,,
1226,retracting,1,1099,778.6543,0.247962914,,
1227,retracting,1,1099,778.6543,0.247962914,,
1228,retracting,1,1099,778.6543,0.247962914,,
1229,retracting,1,1099,778.6543,0.247962914,,
1230,retracting,1,1023,736.9111,3.266743665,,
1231,retracting,1,1023,736.9111,3.266743665,,
1232,retracting,1,1023,736.9111,3.266743665,,
1233,retracting,1,1023,736.9111,3.266743665,,
1234,retracting,1,1023,736.9111,3.266743665,,
1235,retracting,1,1023,736.9111,3.266743665,,
1236,retracting,1,1023,736.9111,3.266743665,,
1237,retracting,1,1023,736.9111,3.266743665,,
1238,retracting,1,1023,736.9111,3.266743665,,
1239,retracting,1,1023,736.9111,3.266743665,,
1240,retracting,1,907,674.663,3.787312476,,
1241,retracting,1,907,674.663,3.787312476,,
1242,retracting,1,907,674.663,3.787312476,,
1243,retracting,1,907,674.663,3.787312476,,
1244,retracting,1,907,674.663,3.787312476,,
1245,retracting,1,907,674.663,3.787312476,,
1246,retracting,1,907,674.663,3.787312476,,
1247,retracting,1,907,674.663,3.787312476,,
1248,retracting,1,907,674.663,3.787312476,,
1249,retracting,1,907,674.663,3.787312476,,
1250,retracting,1,820,625.3339,8.897144724,,
1251,retracting,1,820,625.3339,8.897144724,,
1252,retracting,1,820,625.3339,8.897144724,,
1253,retracting,1,820,625.3339,8.897144724,,
1254,retracting,1,820,625.3339,8.897144724,,
1255,retracting,1,820,625.3339,8.897144724,,
1256,retracting,1,820,625.3339,8.897144724,,
1257,retracting,1,820,625.3339,8.897144724,,
1258,retracting,1,820,625.3339,8.897144724,,
1259,retracting,1,820,625.3339,8.897144724,,
1260,retracting,1,738,572.6557,1.85515825,,
1261,retracting,1,738,572.6557,1.85515825,,
1262,retracting,1,738,572.6557,1.85515825,,
1263,retracting,1,738,572.6557,1.85515825,,
1264,retracting,1,738,572.6557,1.85515825,,
1265,retracting,1,738,572.6557,1.85515825,,
1266,retracting,1,738,572.6557,1.85515825,,
1267,retracting,1,738,572.6557,1.85515825,,
1268,retracting,1,738,572.6557,1.85515825,,
1269,retracting,1,738,572.6557,1.85515825,,
1270,retracting,1,651,519.108,8.21594302,,
1271,retracting,1,651,519.108,8.21594302,,
1272,retracting,1,651,519.108,8.21594302,,
1273,retracting,1,651,519.108,8.21594302,,
1274,retracting,1,651,519.108,8.21594302,,
1275,retracting,1,651,519.108,8.21594302,,
1276,retracting,1,651,519.108,8.21594302,,
1277,retracting,1,651,519.108,8.21594302,,
1278,retracting,1,651,519.108,8.21594302,,
1279,retracting,1,651,519.108,8.21594302,,
1280,retracting,1,569,476.8373,0.94893838,,
1281,retracting,1,569,476.8373,0.94893838,,
1282,retracting,1,569,476.8373,0.94893838,,
1283,retracting,1,569,476.8373,0.94893838,,
1284,retracting,1,569,476.8373,0.94893838,,
1285,retracting,1,569,476.8373,0.94893838,,
1286,retracting,1,569,476.8373,0.94893838,,
1287,retracting,1,569,476.8373,0.94893838,,
1288,retracting,1,569,476.8373,0.94893838,,
1289,retracting,1,569,476.8373,0.94893838,,
1290,retracting,1,539,459.3301,1.550419843,,
1291,retracting,1,539,459.3301,1.550419843,,
1292,retracting,1,539,459.3301,1.550419843,,
1293,retracting,1,539,459.3301,1.550419843,,
1294,retracting,1,539,459.3301,1.550419843,,
1295,retracting,1,539,459.3301,1.550419843,,
1296,retracting,1,539,459.3301,1.550419843,,
1297,retracting,1,539,459.3301,1.550419843,,
1298,retracting,1,539,459.3301,1.550419843,,
1299,retracting,1,539,459.3301,1.550419843,,
1300,retracting,1,535,456.9918,1.682905007,,
1301,retracting,1,535,456.9918,1.682905007,,
1302,retracting,1,535,456.9918,1.682905007,,
1303,retracting,1,535,456.9918,1.682905007,,
1304,retracting,1,535,456.9918,1.682905007,,
1305,retracting,1,535,456.9918,1.682905007,,
1306,retracting,1,535,456.9918,1.682905007,,
1307,retracting,1,535,456.9918,1.682905007,,
1308,retracting,1,535,456.9918,1.682905007,,
1309,retracting,1,535,456.9918,1.682905007,,
1310,retracting,1,539,459.3301,1.357854908,,
1311,retracting,1,539,459.3301,1.357854908,,
1312,retracting,1,539,459.3301,1.357854908,,
1313,retracting,1,539,459.3301,1.357854908,,
1314,retracting,1,539,459.3301,1.357854908,,
1315,retracting,1,539,459.3301,1.357854908,,
1316,retracting,1,539,459.3301,1.357854908,,
1317,retracting,1,539,459.3301,1.357854908,,
1318,retracting,1,539,459.3301,1.357854908,,
1319,retracting,1,539,459.3301,1.357854908,,
1320,retracting,1,537,458.1607,0.451656847,,
1321,retracting,1,537,458.1607,0.451656847,,
1322,retracting,1,537,458.1607,0.451656847,,
1323,retracting,1,537,458.1607,0.451656847,,
1324,retracting,1,537,458.1607,0.451656847,,
1325,retracting,1,537,458.1607,0.451656847,,
1326,retracting,1,537,458.1607,0.451656847,,
1327,retracting,1,537,458.1607,0.451656847,,
1328,retracting,1,537,458.1607,0.451656847,,
1329,retracting,1,537,458.1607,0.451656847,,
1330,retracting,1,557,469.8554,11.17390002,,
1331,retracting,1,557,469.8554,11.17390002,,
1332,retracting,1,557,469.8554,11.17390002,,
1333,retracting,1,557,469.8554,11.17390002,,
1334,retracting,1,557,469.8554,11.17390002,,
1335,retracting,1,557,469.8554,11.17390002,,
1336,retracting,1,557,469.8554,11.17390002,,
